hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,164,2018,August,35,28,0,1,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,120.38,0,0,Canceled,8-13-2018
Resort Hotel,1,46,2018,August,35,28,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.59999999999999,0,1,Canceled,7-27-2018
Resort Hotel,1,66,2018,August,35,28,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,112.05,0,0,Canceled,7-01-2018
Resort Hotel,1,42,2018,August,35,28,1,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,195,0,2,Canceled,7-24-2018
Resort Hotel,1,30,2018,August,35,28,1,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,152,0,0,Canceled,8-24-2018
Resort Hotel,1,55,2018,August,35,28,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,164,0,2,Canceled,7-06-2018
Resort Hotel,1,1,2018,August,35,28,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,130.59999999999999,0,1,Canceled,8-28-2018
Resort Hotel,1,22,2018,August,35,28,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,145,0,1,Canceled,8-10-2018
Resort Hotel,1,42,2018,August,35,28,2,4,2,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,NULL,0,Transient,158,0,1,Canceled,8-13-2018
Resort Hotel,1,35,2018,August,35,28,2,4,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient,141.66999999999999,0,2,Canceled,7-31-2018
Resort Hotel,1,29,2018,August,35,28,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,189.86000000000001,0,0,Canceled,8-01-2018
Resort Hotel,1,59,2018,August,35,28,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,123.11,0,0,Canceled,7-03-2018
Resort Hotel,1,59,2018,August,35,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,2,Canceled,7-06-2018
Resort Hotel,1,32,2018,August,35,28,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135.19999999999999,0,2,Canceled,8-06-2018
Resort Hotel,1,24,2018,August,35,28,2,3,2,0,0,HB,PRT,Offline TA/TO,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,149,0,0,Canceled,8-06-2018
Resort Hotel,1,54,2018,August,35,28,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,121.5,0,0,Canceled,8-03-2018
Resort Hotel,1,87,2018,August,35,28,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,122.86,0,0,Canceled,7-31-2018
Resort Hotel,1,98,2018,August,35,28,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,15,NULL,0,Transient,130.90000000000001,0,0,Canceled,5-27-2018
Resort Hotel,1,69,2018,August,36,30,2,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,129.33000000000001,0,1,Canceled,8-24-2018
Resort Hotel,1,72,2018,August,36,30,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,157.66999999999999,0,0,Canceled,6-20-2018
Resort Hotel,1,143,2018,August,36,30,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,165,0,2,Canceled,6-16-2018
Resort Hotel,1,47,2018,August,36,30,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,113.43000000000001,0,0,Canceled,7-20-2018
Resort Hotel,1,104,2018,August,36,30,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,161.28999999999999,0,1,Canceled,8-06-2018
Resort Hotel,1,104,2018,August,36,30,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,161.28999999999999,0,0,Canceled,5-18-2018
Resort Hotel,1,346,2018,August,36,30,4,8,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,96.299999999999997,0,0,Canceled,8-14-2018
Resort Hotel,1,143,2018,August,36,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,130.33000000000001,0,3,Canceled,4-20-2018
Resort Hotel,1,42,2018,August,36,31,1,2,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,117.83,0,2,Canceled,7-25-2018
Resort Hotel,1,159,2018,August,36,31,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,101.44,0,0,Canceled,6-17-2018
Resort Hotel,1,124,2018,August,36,31,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,160,0,0,Canceled,4-29-2018
Resort Hotel,1,60,2018,August,36,31,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.5,0,1,Canceled,7-03-2018
Resort Hotel,1,38,2018,September,36,1,0,2,2,1,1,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,123,0,0,Canceled,8-06-2018
Resort Hotel,1,47,2018,September,36,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,98,0,1,Canceled,7-22-2018
Resort Hotel,1,71,2018,September,36,1,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,137.66999999999999,0,1,Canceled,7-06-2018
Resort Hotel,1,85,2018,September,36,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,111,0,0,Canceled,7-31-2018
Resort Hotel,1,132,2018,September,36,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,0,1,Canceled,6-08-2018
Resort Hotel,1,14,2018,September,36,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,113,0,0,Canceled,8-21-2018
Resort Hotel,1,161,2018,September,36,1,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,93.120000000000005,0,2,Canceled,7-01-2018
Resort Hotel,1,161,2018,September,36,1,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,93.120000000000005,0,2,Canceled,7-01-2018
Resort Hotel,1,73,2018,September,36,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,120.70999999999999,0,1,Canceled,8-17-2018
Resort Hotel,1,27,2018,September,36,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,131,0,2,Canceled,8-10-2018
Resort Hotel,1,97,2018,September,36,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,120.70999999999999,0,0,Canceled,6-06-2018
Resort Hotel,1,97,2018,September,36,1,2,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,136,0,0,Canceled,7-25-2018
Resort Hotel,1,27,2018,September,36,1,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,186,0,2,Canceled,8-18-2018
Resort Hotel,1,149,2018,September,36,2,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient-Party,155,0,3,Canceled,4-20-2018
Resort Hotel,1,1,2018,September,36,2,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,146,0,0,Canceled,9-01-2018
Resort Hotel,1,149,2018,September,36,2,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient-Party,155,0,3,Canceled,4-20-2018
Resort Hotel,1,4,2018,September,36,2,2,5,2,0,0,BB,IRL,Groups,TA/TO,0,0,0,A,C,0,No Deposit,96,NULL,0,Transient-Party,57,0,0,Canceled,9-01-2018
Resort Hotel,1,71,2018,September,36,2,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,153,0,0,Canceled,6-26-2018
Resort Hotel,1,149,2018,September,36,2,2,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,153,0,0,Canceled,4-10-2018
Resort Hotel,1,304,2018,September,36,3,0,3,40,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Group,0,0,0,Canceled,1-02-2018
Resort Hotel,1,297,2018,September,36,3,1,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,0,0,0,Canceled,11-18-2014
Resort Hotel,1,1,2018,September,36,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,117.90000000000001,0,0,Canceled,9-04-2018
Resort Hotel,1,105,2018,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,153,0,0,Canceled,6-04-2018
Resort Hotel,1,77,2018,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,0,0,Canceled,6-29-2018
Resort Hotel,1,29,2018,September,36,4,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Contract,79.5,0,0,Canceled,8-06-2018
Resort Hotel,1,23,2018,September,36,4,1,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,155,0,0,Canceled,8-14-2018
Resort Hotel,1,28,2018,September,36,4,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,NULL,0,Contract,116.8,0,0,Canceled,8-07-2018
Resort Hotel,1,29,2018,September,36,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,151.88,0,1,Canceled,8-06-2018
Resort Hotel,1,30,2018,September,36,5,0,1,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,149,NULL,0,Transient,143.5,0,0,Canceled,8-28-2018
Resort Hotel,1,15,2018,September,36,5,1,1,1,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,163,0,0,Canceled,8-21-2018
Resort Hotel,1,74,2018,September,36,5,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,143,0,0,Canceled,6-29-2018
Resort Hotel,1,333,2018,September,36,5,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,NULL,0,Group,0,0,0,Canceled,1-02-2018
Resort Hotel,1,314,2018,September,36,5,2,5,2,1,0,HB,PRT,Direct,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,154.13999999999999,0,0,Canceled,1-02-2018
Resort Hotel,1,74,2018,September,36,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,113,0,0,Canceled,6-26-2018
Resort Hotel,1,54,2018,September,36,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,131,0,2,Canceled,7-14-2018
Resort Hotel,1,74,2018,September,36,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,0,0,Canceled,7-13-2018
Resort Hotel,1,1,2018,September,36,5,2,6,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,153,0,0,Canceled,9-04-2018
Resort Hotel,1,50,2018,September,36,5,2,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,123,0,0,Canceled,9-04-2018
Resort Hotel,1,155,2018,September,36,5,3,6,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,197,0,2,Canceled,4-07-2018
Resort Hotel,1,323,2018,September,36,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,NULL,0,Transient-Party,97.5,0,1,Canceled,5-01-2018
Resort Hotel,1,323,2018,September,36,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,NULL,0,Transient-Party,97.5,0,1,Canceled,5-01-2018
Resort Hotel,1,116,2018,September,37,6,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,98,0,3,Canceled,5-13-2018
Resort Hotel,1,32,2018,September,37,6,1,0,2,0,0,HB,PRT,Offline TA/TO,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,149,0,0,Canceled,8-06-2018
Resort Hotel,1,12,2018,September,37,6,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,123,0,1,Canceled,8-25-2018
Resort Hotel,1,26,2018,September,37,6,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,117.8,0,1,Canceled,8-31-2018
Resort Hotel,1,73,2018,September,37,6,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,98,0,1,Canceled,6-29-2018
Resort Hotel,1,26,2018,September,37,6,2,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242,NULL,0,Transient,198,0,2,Canceled,8-11-2018
Resort Hotel,1,27,2018,September,37,6,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142,NULL,0,Contract,124.8,0,0,Canceled,8-18-2018
Resort Hotel,1,75,2018,September,37,6,2,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,89,0,0,Canceled,7-31-2018
Resort Hotel,1,60,2018,September,37,6,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,146,0,0,Canceled,8-24-2018
Resort Hotel,1,61,2018,September,37,6,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,131,0,3,Canceled,8-25-2018
Resort Hotel,1,142,2018,September,37,6,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,103.84999999999999,0,1,Canceled,5-23-2018
Resort Hotel,1,90,2018,September,37,6,3,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,113,0,1,Canceled,8-01-2018
Resort Hotel,1,136,2018,September,37,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,NULL,0,Contract,99.799999999999997,0,0,Canceled,6-05-2018
Resort Hotel,1,336,2018,September,37,7,1,2,50,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Group,0,0,0,Canceled,1-18-2018
Resort Hotel,1,55,2018,September,37,7,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,131,0,1,Canceled,7-21-2018
Resort Hotel,1,105,2018,September,37,7,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,98,0,0,Canceled,9-05-2018
Resort Hotel,1,109,2018,September,37,7,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,0,0,Canceled,6-05-2018
Resort Hotel,1,40,2018,September,37,7,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,117.29000000000001,0,2,Canceled,8-04-2018
Resort Hotel,1,75,2018,September,37,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,98,0,2,Canceled,8-27-2018
Resort Hotel,1,302,2018,September,37,8,0,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,84.469999999999999,0,0,Canceled,1-22-2018
Resort Hotel,1,302,2018,September,37,8,0,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,84.469999999999999,0,0,Canceled,1-22-2018
Resort Hotel,1,302,2018,September,37,8,0,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,84.469999999999999,0,0,Canceled,1-22-2018
Resort Hotel,1,61,2018,September,37,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,156,0,0,Canceled,7-27-2018
Resort Hotel,1,12,2018,September,37,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,98,0,1,Canceled,8-28-2018
Resort Hotel,1,47,2018,September,37,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,117.90000000000001,0,2,Canceled,8-10-2018
Resort Hotel,1,344,2018,September,37,8,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,58.950000000000003,0,0,Canceled,1-01-2018
Resort Hotel,1,0,2018,September,37,9,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,NULL,NULL,0,Transient,146,0,2,Canceled,9-09-2018
Resort Hotel,1,0,2018,September,37,9,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,146,0,2,Canceled,9-09-2018
Resort Hotel,1,20,2018,September,37,9,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,NULL,0,Contract,124.8,0,0,Canceled,8-22-2018
Resort Hotel,1,1,2018,September,37,9,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,124.40000000000001,0,0,Canceled,9-09-2018
Resort Hotel,1,159,2018,September,37,9,2,7,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient-Party,82,0,2,Canceled,4-29-2018
Resort Hotel,1,78,2018,September,37,9,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,92.670000000000002,0,1,Canceled,7-23-2018
Resort Hotel,1,159,2018,September,37,9,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,82,0,1,Canceled,4-29-2018
Resort Hotel,1,114,2018,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,87.049999999999997,0,1,Canceled,5-22-2018
Resort Hotel,1,27,2018,September,37,10,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,119.7,0,1,Canceled,8-14-2018
Resort Hotel,1,114,2018,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,87.049999999999997,0,1,Canceled,5-22-2018
Resort Hotel,1,114,2018,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,87.049999999999997,0,0,Canceled,5-21-2018
Resort Hotel,1,94,2018,September,37,10,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,120.43000000000001,0,0,Canceled,6-11-2018
Resort Hotel,1,132,2018,September,37,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Group,82,0,2,Canceled,5-11-2018
Resort Hotel,1,56,2018,September,37,10,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,208,0,2,Canceled,8-12-2018
Resort Hotel,1,147,2018,September,37,10,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,NULL,0,Contract,70.480000000000004,0,0,Canceled,8-25-2018
Resort Hotel,1,80,2018,September,37,10,1,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,133,0,1,Canceled,7-15-2018
Resort Hotel,1,114,2018,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,87.049999999999997,0,1,Canceled,5-22-2018
Resort Hotel,1,310,2018,September,37,11,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Contract,58.950000000000003,0,0,Canceled,7-21-2018
Resort Hotel,1,148,2018,September,37,11,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,97.989999999999995,0,0,Canceled,6-25-2018
Resort Hotel,1,101,2018,September,37,12,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,89,0,1,Canceled,6-23-2018
Resort Hotel,1,101,2018,September,37,12,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,153,0,1,Canceled,6-23-2018
Resort Hotel,1,172,2018,September,37,12,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient-Party,36,0,0,Canceled,8-06-2018
Resort Hotel,1,171,2018,September,37,12,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,59.130000000000003,0,1,Canceled,5-09-2018
Resort Hotel,1,145,2018,September,37,12,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,129,0,2,Canceled,9-08-2018
Resort Hotel,1,121,2018,September,37,12,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82,0,2,Canceled,8-26-2018
Resort Hotel,1,340,2018,September,37,12,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,NULL,0,Group,0,0,0,Canceled,1-02-2018
Resort Hotel,1,127,2018,September,38,13,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,110.7,0,0,Canceled,5-20-2018
Resort Hotel,1,149,2018,September,38,13,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,73.799999999999997,0,1,Canceled,5-09-2018
Resort Hotel,1,12,2018,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,110.75,0,0,Canceled,9-09-2018
Resort Hotel,1,178,2018,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,91,0,1,Canceled,8-10-2018
Resort Hotel,1,178,2018,September,38,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,91,0,1,Canceled,8-10-2018
Resort Hotel,1,10,2018,September,38,13,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,138.59999999999999,0,0,Canceled,9-04-2018
Resort Hotel,1,120,2018,September,38,13,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,107,0,2,Canceled,7-31-2018
Resort Hotel,1,123,2018,September,38,13,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,70.200000000000003,0,1,Canceled,5-16-2018
Resort Hotel,1,94,2018,September,38,13,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Transient,79.5,0,0,Canceled,6-19-2018
Resort Hotel,1,17,2018,September,38,14,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,120,0,2,Canceled,9-03-2018
Resort Hotel,1,108,2018,September,38,14,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,77.200000000000003,0,0,Canceled,8-20-2018
Resort Hotel,1,94,2018,September,38,14,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89,0,0,Canceled,7-21-2018
Resort Hotel,1,175,2018,September,38,15,0,4,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,15,NULL,0,Transient-Party,0,0,0,Canceled,9-02-2018
Resort Hotel,1,105,2018,September,38,15,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,68.400000000000006,0,0,Canceled,8-17-2018
Resort Hotel,1,81,2018,September,38,15,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,103.8,0,1,Canceled,7-14-2018
